,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.000225195,0.174424765,0.525242677,0.881007099,0.0,0.47396669,0.687590453
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.998976385,0.620950651,0.006443135,0.0,0.963028135,0.0002865,0.000883067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,7.17e-05,0.032054193,2.83e-05,0.058858077,0.0,0.202746581,0.279736061
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.0,0.138623978,0.251451825,0.003625964,0.0,0.034991214,0.004758751
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,0.0,0.0,0.047320306,0.0,0.0,0.0,0.000907597
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.0,0.001267787,0.146906306,0.0,0.000254169,0.0,0.006573945
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,2.05e-05,0.0,0.0,0.003421684,0.0,0.137500955,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.0,0.000794732,0.0,0.016546652,0.0,0.014038506,0.003090735
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,1.02e-05,0.005430669,0.0,0.002910985,0.0,0.045095118,0.009542032
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000153542,0.024769149,0.022353157,0.000536234,7.82e-05,0.004908702,0.000539652
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.0,0.0,0.004698432,0.0,0.016731607,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,1.02e-05,0.0,0.0,0.00010214,0.0,0.003820002,0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.0,0.0,0.0,0.00278331,0.0,0.004660402,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.0,0.0,0.01225678,0.0,0.005882802,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.0,0.0,0.0,5.11e-05,0.0,0.001260601,0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.0,0.0,0.0,0.003574894,0.0,0.018240507,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.000501571,0.000529821,0.0,0.0,0.033237531,0.0,0.002183138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.0,0.0,0.0,0.002374751,0.0,0.007983803,0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,0.0,0.0,0.0,0.0,0.0,0.009034304,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.000113533,0.0,0.0,0.0,0.0007067,0.0
