,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.722409983,0.934430467,0.806132755,0.87871683,0.682415452,0.837256037,0.662492768
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,1.62e-05,0.0,0.0,0.0,0.007090544,0.0,0.05366146
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.081990121,0.000646217,0.000257859,0.006779353,0.284842392,0.0006131,0.254731796
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,1.62e-05,0.045407548,0.154672626,0.036568521,3.59e-05,0.021662863,0.000206629
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,2.44e-05,0.004738928,0.018136107,0.024027626,0.0,0.07702919,2.07e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.031221565,0.008530071,0.005608441,0.039967285,0.019027788,0.047821792,0.00014464
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.162964708,0.000129243,0.0,0.0,0.005151863,5.11e-05,0.02863873
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],2.44e-05,0.000129243,0.0,0.000236278,0.0,3.41e-05,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,8.12e-06,0.0,4.3e-05,0.00345329,0.0,0.00616506,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.002627951,0.007327503,0.003707743,0.0,0.0,0.0
