,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.72214915,0.642866283,0.828474063,0.690439594,0.919498671,0.636533301,0.839804448
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.111502668,0.107460013,0.030800768,0.109042203,0.0,0.087566581,0.111641333
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.059511106,0.039411388,0.08900756,0.091124676,0.010619066,0.052951353,0.009160229
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.043169128,0.068816379,0.021700244,0.040885337,0.058306115,0.039342297,0.024118599
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.00147661,0.006551504,0.00118816,0.002810592,0.0,0.002111515,0.000800894
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.016279935,0.068560461,0.0,0.017895569,0.0,0.046235373,0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.006700583,0.003480486,0.000235021,0.005269861,0.0,0.022041495,0.000400447
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.010820201,0.002431222,0.006306389,0.010386017,0.0,0.018322503,0.002277543
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.009095421,0.007754319,0.01256055,0.014492117,0.005165211,0.015979403,0.001243055
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.003002854,0.005118362,0.0,0.008278073,0.0,0.021360361,8.34e-06
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,0.0,0.0,6.53e-05,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.001563469,0.002482406,0.00118816,0.000614817,0.0,0.013704415,0.000717468
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.001563469,0.024184261,0.000130567,2.2e-05,0.0,0.001198796,0.000383762
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.00352401,0.00112604,0.001723485,0.002085987,0.000394987,0.005530808,0.005389351
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.000967862,0.001919386,0.000509212,0.001668789,0.001762248,0.00777855,7.51e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.002146668,0.000307102,0.00107065,0.00039524,0.0,0.002751781,5.84e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,0.0,0.005323097,0.0,0.000263493,0.0,0.010094405,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.002643008,0.00212412,0.00015668,0.000131747,0.000410179,0.003337556,0.00154339
k__Bacteria|p__Firmicutes|Other|Other|Other,0.000446706,0.000102367,0.003460027,0.00263493,0.0,0.000122604,0.000400447
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],0.001824048,0.002303263,0.000678949,0.000439155,4.56e-05,0.000830983,0.000425475
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.0,0.002021753,0.0,0.000329366,0.0,0.002860763,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other,0.000496339,0.000537428,0.000548382,0.000526986,0.0,0.000108981,0.001343167
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,0.000223353,0.000204734,0.0,0.0,0.0,0.002261365,8.34e-06
k__Bacteria|p__TM7|c__TM7-3|o__CW040|f__,0.0,0.0,0.0,0.0,0.003691607,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.000297804,0.0,5.22e-05,0.000153704,0.0,0.000585775,0.000108454
