,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.982623975,0.887700448,0.680939227,0.743544934,0.698971383,0.602562684,0.977234129
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.002804302,0.005502175,0.079765193,0.063043383,0.033499406,0.022639255,4.04e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.005661851,0.021765241,0.042127072,0.044737647,0.064568746,0.038263217,0.000343712
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.000106492,0.006784393,0.046040516,0.037310498,0.082500194,0.035386284,6.07e-05
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000301729,0.000243459,0.016171731,0.009283936,0.004760267,0.005598955,0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,1.77e-05,0.0,0.032516114,0.014177116,0.04162182,0.106225242,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.000941375,0.071017495,0.001114072,0.004405189,0.012968332,4.04e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,1.77e-05,0.001671752,5.76e-05,0.0,0.000277405,0.0,0.00788516
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.0,0.0,0.015941529,0.029228013,0.009487245,0.129307102,8.09e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.000124241,0.038742453,0.000546731,0.003385906,0.010352748,0.001106513,0.000566114
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.0,8.63e-05,0.036065359,0.015756594,0.028282471,0.000222402
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,8.87e-05,9.74e-05,0.000949586,0.002839792,0.013137892,0.001925333,0.000101092
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,0.0,0.028793092,0.0,0.0,0.0,0.0,0.000606551
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.0,0.000227228,0.000460405,0.00465289,0.008999012,0.002301547,4.04e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.000479216,0.004187496,2.88e-05,0.000502425,0.000577002,6.64e-05,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.000949586,0.000393202,0.000388367,0.002279417,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.000266231,4.87e-05,0.0,6.55e-05,1.11e-05,0.000132782,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,8.87e-05,3.25e-05,0.004460175,6.55e-05,1.11e-05,0.002345807,0.002224019
k__Bacteria|p__Firmicutes|Other|Other|Other,0.0,0.001379601,0.001179788,0.001026694,0.000721253,0.000752429,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,8.87e-05,0.001444524,5.76e-05,0.000131067,0.001276062,0.0,0.0
k__Bacteria|p__TM7|c__TM7-3|o__CW040|f__,0.0,0.0,0.003222836,0.000699026,0.000199731,0.000774559,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__,0.0,0.0,0.0,0.000895627,0.00227472,0.002655631,0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,0.00227184,0.0,0.0,0.000983005,6.66e-05,0.000663908,0.0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],0.000337226,6.49e-05,0.00086326,0.000371357,0.000166443,0.000243433,2.02e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,0.001721629,0.0,0.0,0.001157761,7.77e-05,0.00081882,0.0
