,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.000651449,0.0003053,0.598618237,0.737405668,0.000384172,0.565145684,0.945198829
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.506927915,0.337709307,0.0,0.0,0.997060248,0.0,0.036543922
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,0.0,0.628167493,0.0,0.0,0.0,0.0,0.000294234
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.0,0.0,0.036934468,0.105449925,3.34e-05,0.0754778,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,0.380220992,0.024001315,0.0,0.0,0.0,0.0,0.000470775
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.0,0.0,0.001428405,0.000883269,0.0,0.0,0.00085328
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.0,4.7e-05,0.052821828,0.015062061,0.0,0.128092358,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.0,0.0,0.082789179,0.021973254,0.0,0.13869935,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.00100984,0.042604361,0.017479429,0.0,0.002554733,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.0,2.35e-05,0.080413363,0.00661677,0.0,0.024868221,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,2.35e-05,0.030535798,0.035981591,0.0,0.026323449,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000851895,0.000634086,0.010348647,0.000588846,0.002405251,0.005465188,0.00998926
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.0,0.007695896,0.005687013,0.0,0.005853248,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.002565299,0.000681822,0.0,0.002328364,0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.0,0.0,0.03358209,0.032711946,1.67e-05,0.000743783,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.104231916,0.003099974,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.0,0.0,0.001836521,0.004571305,0.0,0.007373153,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.0,0.0,0.002434118,0.006818217,0.0,0.00181095,0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.0,0.0,0.004401819,0.003904979,0.0,0.002263687,0.0
