,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.603577052,0.731585398,0.554576651,0.666496146,0.543260143,0.026133167,0.31938674
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.000363357,0.0,0.000659935,0.000238729,0.000169648,0.965676774,0.005910235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.052363842,0.164403643,0.12806045,0.113464293,0.072439533,0.000625195,0.041254608
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.051717873,0.002499339,0.018940144,0.001159539,0.109034947,0.000125039,0.224413365
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.118616012,0.006152219,0.067313403,0.000477457,0.073627066,0.0,0.239218211
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.017764141,0.000961284,0.012670758,0.019848578,0.036207649,0.003376055,0.027503072
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.072025516,0.00216289,0.044644625,0.027726622,0.028476564,0.000375117,0.05840014
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.027938148,0.0,0.009536065,0.007434691,0.069967525,0.0,0.002633273
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.022689652,0.087284612,0.079786181,0.072607598,0.001114827,0.000250078,0.001521447
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.012515645,0.000672899,0.004520557,0.001125435,0.049658281,0.0,0.060097139
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.006823045,0.000504674,0.028014255,0.073698929,0.00031506,0.0,0.001228861
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.002866486,0.001489991,0.00122088,0.003205784,0.006664728,6.25e-05,0.005208029
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.005208123,0.0,0.028245232,0.0,0.000751297,0.000125039,0.000292586
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.000363357,0.0,9.9e-05,6.82e-05,0.00130871,0.0,0.007782784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.001574549,7.21e-05,0.007457269,0.007946252,4.85e-05,6.25e-05,0.000351103
k__Bacteria|p__TM7|c__TM7-3|o__CW040|f__,4.04e-05,0.0,0.00663235,0.000613874,0.0,0.0,0.000175552
k__Bacteria|Other|Other|Other|Other,0.000201865,0.0,0.000362964,0.0,0.004023072,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],0.000282611,4.81e-05,0.000956906,0.000852602,0.000290824,0.0,0.000234069
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.000645969,0.00045661,0.000791922,0.001330059,2.42e-05,6.25e-05,0.000351103
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,4.04e-05,0.0,0.0020458,0.0,0.00031506,0.0,0.0
