,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.927472809,0.901942287,0.653129199,0.968276245,0.912497899,0.943644632,0.285864934
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.000102367,0.053319204,0.11990689,0.000339291,0.052616021,0.0001005,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.062546385,0.014279622,5.68e-05,0.022393239,2.32e-05,0.021255747,0.000105454
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.004401791,0.000865823,0.128631177,0.003069046,0.016309923,0.020602497,0.000295271
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,0.0,0.0,0.000548816,0.0,0.000237636,0.0,0.207048551
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,0.0,0.0,0.000889461,0.0,0.000179676,0.0,0.183637744
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,0.0,0.0,0.00032172,0.0,4.06e-05,0.0,0.094423588
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,0.0,0.0,9.46e-05,0.0,5.8e-05,0.0,0.074534947
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,2.58e-05,0.068034292,0.0,0.006143752,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,0.0,0.0,0.000113548,0.0,9.85e-05,0.0,0.071877505
