SampleID,k__Bacteria|Other|Other|Other|Other,k__Bacteria|p__Acidobacteria|c__Acidobacteria-6|o__iii1-15|Other,k__Bacteria|p__Acidobacteria|c__Acidobacteria-6|o__iii1-15|f__,k__Bacteria|p__Acidobacteria|c__Acidobacteria-6|o__iii1-15|f__RB40,k__Bacteria|p__Acidobacteria|c__Acidobacteria-6|o__iii1-15|f__mb2424,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae,k__Bacteria|p__Acidobacteria|c__Solibacteres|o__Solibacterales|Other,k__Bacteria|p__Acidobacteria|c__Solibacteres|o__Solibacterales|f__,k__Bacteria|p__Acidobacteria|c__Sva0725|o__Sva0725|f__,k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]|Other|Other,k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]|o__RB41|f__,k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]|o__RB41|f__Ellin6075,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|Other,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__AKIW874,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__C111,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__EB1017,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Microthrixaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__ACK-M1,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Bogoriellaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Cellulomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermacoccaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermatophilaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dietziaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Gordoniaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Jonesiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Kineosporiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nakamurellaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiopsaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Promicromonosporaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Ruaniaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Sanguibacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Sporichthyaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Thermomonosporaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Tsukamurellaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Williamsiaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Yaniellaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,k__Bacteria|p__Actinobacteria|c__MB-A2-108|o__0319-7L14|f__,k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae,k__Bacteria|p__Actinobacteria|c__OPB41|o__|f__,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales|f__,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales|f__AK1AB1_02E,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales|f__Gaiellaceae,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|Other,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae,k__Bacteria|p__Armatimonadetes|c__|o__|f__,k__Bacteria|p__Bacteroidetes|Other|Other|Other,k__Bacteria|p__Bacteroidetes|c__|o__|f__,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__S24-7,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Barnesiellaceae],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|Other,k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae,k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae,k__Bacteria|p__Bacteroidetes|c__VC2_1_Bac22|o__|f__,k__Bacteria|p__Bacteroidetes|c__[Rhodothermi]|o__[Rhodothermales]|f__Rhodothermaceae,k__Bacteria|p__Bacteroidetes|c__[Saprospirae]|o__[Saprospirales]|f__,k__Bacteria|p__Bacteroidetes|c__[Saprospirae]|o__[Saprospirales]|f__Chitinophagaceae,k__Bacteria|p__Bacteroidetes|c__[Saprospirae]|o__[Saprospirales]|f__Saprospiraceae,k__Bacteria|p__Chlorobi|c__OPB56|o__|f__,k__Bacteria|p__Chloroflexi|c__Anaerolineae|Other|Other,k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Ardenscatenales|f__Ardenscatenaceae,k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae,k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__GCA004|f__,k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__SBR1031|f__A4b,k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__envOPS12|f__,k__Bacteria|p__Chloroflexi|c__C0119|o__|f__,k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonobacteraceae,k__Bacteria|p__Chloroflexi|c__S085|o__|f__,k__Bacteria|p__Chloroflexi|c__TK10|o__B07_WMSP1|f__,k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__JG30-KF-CM45|f__,k__Bacteria|p__Cyanobacteria|Other|Other|Other,k__Bacteria|p__Cyanobacteria|c__|o__|f__,k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__MLE1-12|f__,k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__YS2|f__,k__Bacteria|p__Cyanobacteria|c__Chloroplast|Other|Other,k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Chlorophyta|f__,k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Chlorophyta|f__Chlamydomonadaceae,k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Chlorophyta|f__Trebouxiophyceae,k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Stramenopiles|f__,k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,k__Bacteria|p__Cyanobacteria|c__ML635J-21|o__|f__,k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Nostocales|f__Nostocaceae,k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Nostocales|f__Scytonemataceae,k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Stigonematales|f__Rivulariaceae,k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae|o__Chroococcales|f__Xenococcaceae,k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae|o__Oscillatoriales|f__Phormidiaceae,k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae|Other|Other,k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae|o__Pseudanabaenales|f__Pseudanabaenaceae,k__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__FAC88|f__,k__Bacteria|p__FBP|c__|o__|f__,k__Bacteria|p__Firmicutes|Other|Other|Other,k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|Other,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__[Exiguobacteraceae],k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__[Thermicanaceae],k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales|f__Turicibacteraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__|f__,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Gracilibacteraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Acidaminobacteraceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__OPB54|f__,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|Other,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Gemmatimonadetes|c__Gemm-1|o__|f__,k__Bacteria|p__Gemmatimonadetes|c__Gemm-3|o__|f__,k__Bacteria|p__Gemmatimonadetes|c__Gemm-5|o__|f__,k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__|f__,k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Ellin5290|f__,k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae,k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__WD2101|f__,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Isosphaeraceae,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae,k__Bacteria|p__Proteobacteria|Other|Other|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|Other|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__|f__,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__BD7-3|f__,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Ellin329|f__,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|Other|Other,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__|f__,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|Other,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Ellin6067|f__,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Hydrogenophilales|f__Hydrogenophilaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__IS-44|f__,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__MND1|f__,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__SC-I-84|f__,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__MIZ46|f__,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__0319-6G20,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacterineae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Spirobacillales|f__,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|Other|Other,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|Other,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Sinobacteraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,k__Bacteria|p__Proteobacteria|c__TA18|o__CV90|f__,k__Bacteria|p__SR1|c__|o__|f__,k__Bacteria|p__Spirochaetes|c__Spirochaetes|Other|Other,k__Bacteria|p__Spirochaetes|c__Spirochaetes|o__Sphaerochaetales|f__Sphaerochaetaceae,k__Bacteria|p__Spirochaetes|c__Spirochaetes|o__Spirochaetales|f__Spirochaetaceae,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae,k__Bacteria|p__TM7|c__|o__|f__,k__Bacteria|p__TM7|c__TM7-1|o__|f__,k__Bacteria|p__TM7|c__TM7-3|Other|Other,k__Bacteria|p__TM7|c__TM7-3|o__|f__,k__Bacteria|p__TM7|c__TM7-3|o__CW040|f__,k__Bacteria|p__TM7|c__TM7-3|o__CW040|f__F16,k__Bacteria|p__TM7|c__TM7-3|o__EW055|f__,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__RF39|f__,k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae,k__Bacteria|p__WPS-2|c__|o__|f__,k__Bacteria|p__WS3|c__PRR-12|o__Sediment-1|f__,k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales|f__Deinococcaceae,k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales|f__Trueperaceae,k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales|f__Thermaceae
H160S6Y9.04,0,0,0,0,0,0,0,0,0.00010305,0,0,0,0,0,0,0.000180338,0,0,0,0,0,0,0.000283388,0,0,0.000489489,0.578936521,0.000386439,0.000128813,0,0,0,0,0,0,0,0,0.001159316,0.001880668,0,0,0,0,0.00010305,0,0,0.000875927,0,0,0,0,0,0,0,0,0,0,0,0,0.000437964,0,0,0,0,0.000283388,0,0,0,0,0.000154575,0,0,0,0,0,0,0.001082028,0,0,0,0,0.000283388,0,0,0.000515251,0,0,0.000283388,0.001185078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231863,0,0,0,0,0,0,0,0,0.000283388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437964,0,0.001519992,0.000206101,0,0,0,0,0.000128813,0.003091509,0,0,0,0,0.001597279,0,0,0.110959398,0.003039984,0,0,0,0.085557502,0,0,0,0,0,0,0,0.000309151,0,0,0,0.003684048,0,0,0,0,2.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566777,0,0,0,0,0,0,0,0,0.000412201,0,0.000206101,0.000128813,0.000747115,0.000334913,0,0.000824402,0,0,0.000283388,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-05,0,0,0,0,0,0.195151484,0,0,0,0,0,0,0,0.000721352,0,0,0,0,0.000386439,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15E-05,0,0,0.000128813,0.00010305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010305,0,0
