,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.035349708,0.802693484,0.872026455,0.888921405,0.025792776,0.029540604,0.715800152
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.216243926,0.001705481,0.000213349,0.000139353,0.606686394,0.697686173,0.099873193
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.285784336,0.0,0.0,0.0,0.105143865,0.234976974,0.065280243
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.153434672,0.002058339,0.000213349,0.0,0.25841046,0.022829383,0.00091301
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,0.302144163,0.0,0.0,8.36e-05,0.0,0.012074582,0.021049962
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.000757812,0.022641731,0.002097927,0.081661093,0.000272828,0.000336965,0.015013949
k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,0.0,0.0,0.085908331,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,8.92e-05,0.032286521,0.000426697,0.025515608,0.0,0.000140402,0.024651281
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.000133732,0.060691602,0.009173986,0.0,4.2e-05,0.000112322,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.000579503,0.021347918,0.006009316,5.57e-05,0.001091314,0.000224643,0.003043368
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.00111443,0.0,0.009956264,0.000111483,0.000440723,0.000252724,0.004260715
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,0.000757812,0.010232886,0.000320023,0.000195095,0.000230855,0.000252724,0.003753487
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,0.0,0.011585509,0.0,0.000278707,0.0,0.0,0.000557951
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.000668658,0.0,0.011023006,0.0,0.000146908,0.0,0.000253614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.011006848
