,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.833205151,0.663955615,0.717648286,0.081604498,0.143664061,0.636372948,0.002726266
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.023170951,0.000317035,0.000447207,0.089933951,0.735550864,0.000742619,0.799307074
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.005023645,0.297927082,0.211066887,0.003052408,0.1004165,0.279557502,0.005736518
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.0,0.008950128,0.011165273,0.44870402,1.43e-05,0.012291619,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.017427304,0.000658456,0.000566462,0.058909756,0.009385519,0.000665796,0.037883736
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.004156371,0.00174369,0.019945441,0.188714712,0.001355052,0.055517144,5.68e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.004810918,0.005072552,0.005500648,0.001707279,0.0,0.002163837,0.0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,0.009981836,0.0,0.0,0.0,0.0,0.0,0.14145344
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.001325457,0.0,7.45e-05,0.12304482,0.000142637,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.0,0.000548714,0.000119255,0.0,0.0,0.000499347,2.84e-05
