,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.009237217,0.002200553,0.808005941,0.000530919,0.796176272,0.757912234,0.001554219
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.387436508,0.488013863,0.002858264,0.219747548,0.002464903,0.086901596,0.349839138
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.118569877,0.003520885,0.001485176,0.462921915,0.001226196,9.97e-05,0.491319687
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.006599227,0.0,0.019606616,0.010272606,0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.263403289,0.397364838,4.2e-05,0.067838229,1.25e-05,0.0,0.058749475
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000570469,0.0,0.177814829,0.000172549,0.179387403,0.132945479,0.002377955
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.074018409,0.033475911,5.6e-05,0.190971715,0.0,0.0,0.02335991
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.027371562,0.02921234,0.0,0.022510983,0.0,9.97e-05,0.027540759
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.07056268,1.38e-05,1.4e-05,0.0,1.25e-05,0.0,0.000326386
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.002490318,0.011896739,0.0,0.002628051,0.0,0.0,0.007677842
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0.0,0.0,0.002507986,0.00013273,0.0,0.003523936,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.004772196,0.007289331,0.0,0.004698637,0.0,0.0,0.009558446
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.001886937,0.006615412,0.0,0.002959876,0.0,0.0,0.002346871
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.0,0.0,0.0,0.000252187,0.0,0.002194149,1.55e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,0.000614352,0.000165041,7.01e-05,0.0,0.00073822,0.000132979,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.005167137,0.002063018,0.0,0.002216589,0.0,0.000631649,0.007149407
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,0.007218632,0.003397104,7.01e-05,0.000424736,0.000375366,0.0,0.002828678
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.004772196,0.002159293,4.2e-05,0.003238608,0.0,0.0,0.005797237
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.0,0.000838961,0.0,0.000225641,0.0,0.0,0.000217591
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.002567112,0.000440111,0.000112089,0.006994863,0.0,6.65e-05,0.000233133
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.002621965,0.002613157,0.0,0.000929109,0.0,0.0,0.003015185
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.005386548,0.000893975,0.0,0.000172549,0.0,0.0,0.00212928
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales|f__Thermaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
