,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.733970435,0.429410689,0.177395165,0.711317817,0.960275148,0.975285872,0.990027388
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.060415111,0.426534219,0.333088368,0.086106103,0.023007451,0.016681012,0.002136988
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.001000448,0.091120726,0.00028496,0.003182538,0.000319548,0.000102463,0.00015966
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.000328505,0.003449327,0.31050153,0.015257062,3.36e-05,6.15e-05,0.000245631
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.001806779,0.005399476,0.16421201,0.148882697,0.000117728,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,0.142436912,0.0,0.0,1.37e-05,3.36e-05,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.057592952,0.001279785,0.000224969,0.000956127,0.007719605,0.002889463,0.003684463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,0.000866059,0.00692303,0.009733637,0.01383653,0.005247313,0.004221484,0.003549366
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.000642079,0.012164056,0.000209971,0.000915151,0.000857734,0.000245912,2.46e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.000298641,0.009007252,0.000164977,0.000751243,0.00010091,4.1e-05,1.23e-05
