,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.048931621,0.018101689,0.000729031,0.000657282,0.083388816,0.033784262,0.418985711
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.058371758,5.92e-05,0.374606707,0.536670866,0.894592965,0.101211134,0.003010514
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.477679675,0.471708717,0.590783516,0.149038725,0.006861601,0.386093208,0.121019681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.044087914,0.39291313,0.000767401,0.000766829,0.0,0.056997663,0.268400084
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.360587063,2.96e-05,0.0,0.0,0.0,0.385207876,0.082227481
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,0.0,0.0,0.022983654,0.305198006,8.62e-05,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.0,0.115146854,0.0,0.0,0.0,0.026241235,0.012955696
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000509098,0.0,0.010091321,0.007394424,0.013386388,0.000690559,0.002036965
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,8.87e-05,0.0,0.0,0.0,0.0,0.00103346
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.004218243,0.0,0.0,0.0,0.0,0.002992422,0.027139562
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.000359464
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.0,5.92e-05,0.0,0.0,0.0,0.000318719,0.02101369
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.0,0.0,0.0,0.0,0.000422975,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.001425475,5.92e-05,0.0,0.0,0.0,0.001575891,0.017344157
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.000509098,0.000532403,0.0,0.0,0.0,0.000938452,0.006590181
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.001454567,0.0,0.0,0.0,0.0,0.000619732,0.003639577
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.0,0.0,0.0,0.0,0.000354133,0.000434353
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.000465461,5.92e-05,0.0,0.0,0.0,0.000407253,0.004163796
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,0.000174548,2.96e-05,0.0,0.0,0.000203655,1.77e-05,0.001962077
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.000450916,0.0,0.0,0.0,7.83e-06,0.000354133,0.000733906
