,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.191333809,2.93e-05,0.548097208,0.97190472,0.441340572,0.723805949,0.126158885
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.655206847,0.015728161,0.118934765,0.002064974,0.337819498,0.257579438,0.659209671
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.009379458,0.716981132,0.00123291,0.000698019,0.001130966,0.0145958,0.001878296
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.043437946,5.87e-05,0.125948656,0.012302591,0.009387017,0.0,0.110410095
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.00010699,0.0,0.002575413,0.006427595,0.066840081,2.21e-05,0.000313049
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.05171184,0.0,0.028850105,0.0,0.001055568,0.0,0.045512558
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.135209184,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.00032097,0.005047096,0.00082194,0.000465346,0.062391616,0.0,2.41e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.0,0.089468588,2.74e-05,0.0,0.0,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,0.016975749,0.0,0.001369901,0.003344676,0.001507954,0.0,0.04288776
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.008273894,0.011972182,0.002575413,0.000872524,0.001545653,0.002826418,0.001228117
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae,0.0,0.04920919,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.004921541,0.0,0.003068577,8.73e-05,0.010706477,2.21e-05,0.003756592
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.002496434,0.036796854,0.000794542,0.000232673,0.001432557,2.21e-05,0.000433453
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.000927247,0.0,0.003589139,0.0,0.019264118,0.0,0.001107713
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.005028531,0.0,0.002739801,0.000698019,0.012855312,0.0,0.001204036
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,0.001533524,0.01408492,0.000438368,0.0,0.0,0.0,9.63e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae,0.0,0.020599196,0.000383572,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.0,0.003205567,0.000203589,0.010744176,0.000375384,0.000264888
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.001212553,0.0,8.22e-05,2.91e-05,0.000150795,4.42e-05,0.00033713
