,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.63475882,0.703312354,0.499030235,0.730781671,0.701099654,0.651393718,0.196976048
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.334400083,0.271313527,0.206028482,0.000700809,0.000124607,0.001207685,0.527140719
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,2.58e-05,0.000387471,0.213786599,0.028948787,0.245849039,0.087026532,0.104760479
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.022375926,0.005215151,0.023194644,0.043315364,0.0,0.249356511,0.090928144
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.001987251,0.001602245,0.001873107,0.007628032,0.013831345,0.004111009,0.000598802
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.000748445,0.004262182,0.011982571,0.020053908,0.012024548,0.00052455,0.012799401
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.000464552,0.002031605,0.009365535,0.032991914,0.001837949,0.000561147,0.021706587
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.000617859,0.003839205,0.020404313,0.007538706,0.0,0.005553892
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.00100653,0.001466107,0.002563898,0.00690027,0.002616741,0.000963708,0.009461078
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.00100653,2.09e-05,0.002789734,0.022291105,0.002242921,0.0,0.000374251
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.000206468,0.00152894,0.005845156,0.007385445,0.001339522,0.0,0.011062874
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.001264614,0.002167744,0.004848823,0.010161725,0.000623034,0.000170784,0.006766467
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.000607387,0.002231787,0.001132075,0.00093455,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.000743526,0.003294543,0.011913747,0.001993707,0.000304971,0.002829341
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,0.0,0.0,0.0,0.01638814,0.0,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,2.58e-05,7.33e-05,0.000106276,0.014285714,0.000311517,0.000426959,0.000628743
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],0.0,0.001466107,0.000212551,0.004743935,0.000155758,0.0,0.004625749
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000283893,0.0,0.0,0.000512129,0.000716489,0.000561147,0.000359281
