,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.00244757,0.943237192,0.000777313,0.000485692,0.268271084,0.192634961,0.936638405
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.592110778,0.0,0.449183174,0.014337614,0.620253165,0.78021396,0.025046923
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.062077752,0.0,0.001204835,0.046956657,0.007709538,0.003248243,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.186032087,0.00513631,0.494966899,0.107493249,0.002083659,0.006955478,0.000323604
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.0,0.597653139,0.000156274,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.08253005,0.0,0.014043452,0.086569658,0.0,0.000141228,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000905266,0.041090478,0.0,0.000116566,0.017919467,0.01468771,0.037602744
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.004073695,0.0,0.037932866,0.140869971,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.006253039,0.0,0.0,0.0,0.015835808,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.021793432,0.0,0.000246149,0.001029666,0.017294369,0.0,0.0
