,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.0,0.056427673,0.0,0.094133021,0.05958559,0.10290066,0.051223218
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.326629269,0.258515723,0.873027944,0.255677722,0.0203985,0.042810518,0.028278193
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.0,0.299672956,0.007862446,0.29001442,0.039963635,0.490682001,0.200510578
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.0,0.148301887,0.0,0.0,0.407913179,0.014383204,0.170795738
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.0,0.076477987,0.0,0.217645999,0.047255578,0.0,7.23e-05
