,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.205521829,0.556676343,0.486438207,0.353538926,0.550454274,0.401749724,0.229468425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.541297421,0.069061442,0.085129187,0.070141934,0.049851953,0.160638432,0.169133681
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,1.16e-05,0.235970005,0.21996113,0.299641628,0.189928284,0.143828064,0.104235563
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.028350266,0.031982394,0.007073136,0.034473053,0.049328489,0.34001473
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.021736097,0.044291243,0.055318967,0.174164191,0.103633068,0.057263706,0.046153624
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.103982044,0.006325593,0.0162913,0.010067431,0.007126533,0.017678,0.011379554
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,0.0,0.025278181,0.011961244,0.014051964,0.023574975,0.061891076,0.048132049
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.079896727,0.007498791,0.006416486,0.006318668,0.008184817,0.016973049,0.000476555
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.027167213,0.00243106,0.011746885,0.022162494,0.010200061,0.009489724,0.003595824
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.002261732,0.010517892,0.003866648,0.002105311,0.016430779,0.015755195
