,1,2,3,4,5,6,7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.09209018,0.283427899,0.692921058,0.126839341,0.150817093,0.362820383,0.046846876
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.351536959,1.23e-05,1.12e-05,0.109401768,0.201954397,0.047438618,0.164594037
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.001761984,0.000428916,0.000828732,0.409198688,0.025630762,0.455828365,0.167817521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.025283403,0.0,0.000358371,0.157040264,0.161596643,0.115944226,0.218755113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.023309133,0.702957072,0.174593753,0.004492699,0.001670071,0.0,0.002258075
