,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.296484956,0.0,0.471369722,0.127159533,0.727359912,0.741861369,0.130831993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.337235423,0.0,0.151184346,0.548793774,0.014385532,0.001732,0.380774535
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.025089379,0.0,0.054788877,0.047315175,0.007261269,0.014775017,0.204148472
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,0.0,0.547792983,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.050653336,0.0,0.048352214,0.006848249,0.048088779,0.068537698,0.000114916
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.136425475,0.0,0.050205973,0.049494163,0.001918071,0.00045951,5.75e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.0,0.422471448,0.0,0.0,0.0,0.001732,5.75e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.022241908,0.0,0.083419156,0.016498054,0.13864913,0.037821215,0.000919329
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.020217041,0.0,0.000102987,0.076731518,0.000137005,0.000318122,0.018156746
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.012339039,0.0,0.009474768,0.035019455,0.000685025,0.004100244,0.061020455
