,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.572706522,0.050796254,0.753418886,0.165895631,0.546286934,0.570852921,0.453246727
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.201254237,0.008545164,0.04576655,0.378935431,0.257442984,0.224667167,0.158620415
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.009614276,0.289888222,0.005529905,0.174968049,0.007115305,0.008710939,0.186634522
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.101998939,0.061887704,0.04058775,0.078141595,0.103808561,0.066527081,0.088704696
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.002282526,0.045682103,0.000263329,0.016722769,0.012788825,0.00278513,0.055669569
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.001936689,0.000194208,0.013938873,0.032113477,0.040463618,0.016868803,0.000478192
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other,0.00408088,0.000453153,0.00136931,0.132666103,0.003332959,0.001481452,0.012572476
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.004957001,0.175672176,0.018046802,0.000378017,0.005392653,0.003634496,0.000458268
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.034122611,0.001596824,0.013640433,0.005382248,0.005973112,0.057539604,0.035764809
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.005210615,0.134262656,0.032863438,5.4e-05,0.000131071,0.003871528,0.0
