,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.861658507,0.000120178,2.69e-05,0.000159369,0.0,0.984568279,0.042431128
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.000497006,0.026003485,0.224478521,0.517935642,0.122717945,0.000122474,0.04786519
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.021296687,0.266404278,0.399611923,0.03742513,0.011529267,0.00122474,0.286926063
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.000173952,0.22120238,0.013757883,0.040692192,0.00165006,0.001347214,0.576313547
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.0,0.167437808,0.001091468,0.000146088,0.0,0.0,0.037565086
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.0,0.0,0.13728238,0.090402008,0.223688942,0.000244948,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.0,0.062038484,0.038646958,0.304013031,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.0,0.157372912,0.000997143,0.00054451,0.000528865,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.0,0.000255378,0.054694659,0.021063256,0.204924795,0.000367422,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.0,0.128334936,0.012774214,0.016534523,0.005077109,0.002204532,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.0,0.018447151,0.095528374,0.030526115,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.105017271,0.000495734,0.000902819,0.00088981,0.003828986,0.0,0.001476853
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,0.0,0.030465088,0.001091468,0.000265615,0.005627129,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.0,0.000330489,0.0112246,0.026827098,0.002009689,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.0,0.0,0.018501051,0.026800537,0.014787079,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae],0.0,0.0,0.010982051,0.039337557,0.008377229,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.0,0.000736089,0.002533283,0.011195665,0.017854499,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae,0.0,0.0,0.007222552,0.022723349,0.002813564,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,2.49e-05,0.0,0.0148763,0.00411703,0.001057731,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0.0,0.0,0.0,0.0,0.015273635,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.0,0.000555823,1.35e-05,0.001726496,0.009561888,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__,0.0,0.0,0.0,0.0,0.010725392,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.002161974,0.0,9.43e-05,3.98e-05,2.12e-05,0.0,0.000151472
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,4.97e-05,0.0,0.0,0.0,0.0,0.0,0.000246142
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.0,0.0,0.0,0.0,0.003306797,0.005699139
