,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.081006109,0.677403339,0.64279395,0.259505015,0.175111049,0.67469899,0.363839112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.029827952,6.21e-05,0.001095336,0.232486748,0.019433648,1.62e-05,0.24542932
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.137701035,0.105132502,0.032733707,0.000438546,0.295842587,0.121422222,0.023339644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.076424386,0.094613045,0.044108354,0.013671205,0.006697668,0.063353535,0.213609606
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.0,0.021132005,0.177318111,0.224631049,0.0,0.010181818,0.016856409
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.262747787,0.000248247,0.000126385,0.163806582,0.20766241,0.011474747,0.000959519
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.001589577,0.0,0.028773645,0.04179537,0.032169628,9.7e-05,0.071626773
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.064642813,0.032644449,0.009015461,0.000457614,0.173688229,0.008872727,0.010606571
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.003179155,0.000217216,0.0072882,0.000247874,0.000798168,0.001745455,0.00150411
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,0.203060716,0.002513498,0.002864726,0.0,0.049416991,0.004379798,0.004356733
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.074024436,0.032241048,0.006951173,0.021202761,0.021134092,0.06070303,0.01509297
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.0,0.000186185,4.21e-05,0.001391908,6.94e-05,8.08e-05,0.000181531
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.053048248,0.0,0.000168513,0.000724555,0.0,0.00059798,2.59e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.000218177,0.022156023,0.0218646,0.002173664,0.016588007,0.010909091,0.011617956
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,0.0,0.011046981,0.023507604,0.003660908,0.0,0.030707071,0.012162548
