,1,2,3,4,5,6,7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.764760797,0.723761625,0.274136575,0.000557461,0.146084735,0.002040901,0.141836604
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.155657828,0.20358973,0.355790783,0.000300172,0.277445022,0.41786064,0.63683468
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,4.91e-05,0.000325353,1.17e-05,0.0,8.81e-05,0.267289049,3.85e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,6.55e-05,0.000271128,0.326170889,0.0,0.530080155,0.00215122,0.055752212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],4.91e-05,0.000203346,0.0,0.000139365,0.000278928,0.005653847,0.058676414
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,1.64e-05,0.0,0.0,0.0,0.0,0.119075527,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.06598752,2.71e-05,0.000105618,0.316112779,2.94e-05,8.27e-05,0.000461716
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.006764171,0.003578885,0.0009975,0.676886792,0.001482721,5.52e-05,0.001885341
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,1.64e-05,1.36e-05,0.0,0.0,0.0,0.075237531,1.28e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,1.64e-05,0.010763767,0.001267412,0.0,0.000176165,0.00743274,0.045081442
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,0.003488543,0.0,0.0,8.58e-05,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,4.91e-05,0.000216902,0.003062913,0.0,0.001321237,0.002537336,0.000500192
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae,0.0,0.0,0.0,0.0,0.0,0.037687715,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.0,0.006222379,0.012650652,2.14e-05,0.002466308,0.036253568,0.006835963
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,0.0,0.020456579,0.001678148,0.0,0.005842802,0.002358068,0.012120046
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.000507722,0.026082477,0.003262413,0.0,0.006063008,0.000537805,0.024663332
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,4.07e-05,0.0,0.0,8.81e-05,0.004412758,1.28e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.0,0.000122007,0.0,0.0,0.0,0.00103424,0.000718225
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.00333487,0.000211235,0.0,2.94e-05,1.38e-05,0.010606644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,1.64e-05,0.0,0.0,0.0,1.47e-05,0.003447467,1.28e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0.0,0.0,0.0,0.0,0.0,0.005640057,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__,0.0,0.0,0.0,0.0,0.0,0.000165478,0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae,0.0,1.36e-05,0.0,0.0,0.0,0.001282458,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.001588679,9.49e-05,1.17e-05,0.005767581,8.81e-05,0.0,1.28e-05
