,1,2,3,4,5,6,7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.000490882,0.991145797,0.70069374,0.596385742,0.873956539,0.82911055,0.055475865
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,2.98e-05,0.001318215,0.287378514,0.001779497,0.090328699,0.141928148,0.054371585
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.991893018,0.003173048,0.004057724,2.21e-05,0.024415328,0.008883835,0.000307377
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.000758635,0.001178227,0.000425407,0.000530533,0.001095217,5.33e-05,0.534562842
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.000238003,0.001376543,0.000359959,0.389599337,0.002283928,0.000444192,0.006659836
