,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.296484956,0.0,0.471369722,0.127159533,0.727359912,0.741861369,0.130831993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.337235423,0.0,0.151184346,0.548793774,0.014385532,0.001732,0.380774535
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.025089379,0.0,0.054788877,0.047315175,0.007261269,0.014775017,0.204148472
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,0.0,0.547792983,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.050653336,0.0,0.048352214,0.006848249,0.048088779,0.068537698,0.000114916
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.136425475,0.0,0.050205973,0.049494163,0.001918071,0.00045951,5.75e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.0,0.422471448,0.0,0.0,0.0,0.001732,5.75e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.022241908,0.0,0.083419156,0.016498054,0.13864913,0.037821215,0.000919329
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.020217041,0.0,0.000102987,0.076731518,0.000137005,0.000318122,0.018156746
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.012339039,0.0,0.009474768,0.035019455,0.000685025,0.004100244,0.061020455
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.021134559,0.0,0.018589083,0.029416342,0.001507056,0.000530204,0.006780051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,0.004018097,0.0,0.029969104,0.016653696,0.000137005,0.000282775,0.003045277
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.01736957,0.0,0.010762101,0.003579767,0.000411015,0.0,0.052976327
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.001202265,0.0,0.003759011,0.007315175,0.004110152,0.000742286,0.064525396
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other,0.001297181,0.0,0.017250257,0.003891051,0.014385532,0.012123997,0.0
