,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.525879892,0.193465855,0.140457788,0.174060929,0.000643648,0.272450676,0.096692305
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.090417528,0.235250424,0.246230137,0.103237342,0.000469099,0.057071628,0.400522866
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.171880161,0.095724863,0.01586315,0.004799548,0.30330006,0.000777397,0.038949722
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.06396878,0.032069421,0.168873635,0.222190853,0.000872743,0.096222925,0.071685674
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.025152001,0.156090832,0.23782564,0.249038746,0.000567283,0.254972657,0.19938999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.001480249,1.18e-05,0.0,0.0,0.065804833,0.0,3.79e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.077401123,0.003678551,0.002324073,0.001357855,0.623902253,0.00091143,0.00373205
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.000489339,0.0,0.0,0.149350649,0.000207276,0.129972657,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,6.12e-05,0.1673505,0.11433899,0.020878707,6.55e-05,0.021592859,0.117891107
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.011597323,0.087200528,0.029172522,0.028071308,1.09e-05,0.034406498,0.023491077
