,Experiments,Time,PC_OD,PJ_OD,BV_OD,BF_OD,BO_OD,BT_OD,BC_OD,BY_OD,BU_OD,DP_OD,BL_OD,BA_OD,BP_OD,CA_OD,EL_OD,FP_OD,CH_OD,AC_OD,BH_OD,CG_OD,ER_OD,RI_OD,CC_OD,DL_OD,DF_OD,Butyrate,Acetate,Lactate,Succinate
152,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,0.0,0.0,0.0,0.00055,0.0,0.00055,0.0,0.00055,0.00055,0.0,0.0,0.00055,0.00055,0.0,0.0,0.0,0.00055,0.0,0.00055,0.00055,0.00055,0.0,0.0,0.0,0.00055,0.00055,0.0,0.0,28.0,0.0
153,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,16.0,0.0,0.0,0.0780141911570029,0.0,0.1560283823140058,0.0,0.306267725708234,0.1201914747153825,0.0,0.0,0.005099867619804,0.1721549907333862,0.0,0.0,0.0,0.0022053481599152,0.0,0.0919354514164681,0.0009648398199629,0.0179184537993116,0.0,0.0,0.0,0.5354861000794281,0.2481016679904686,19.41169216,48.74993096,26.27989104,11.83862928
154,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,32.0,0.0,0.0,0.031364371932617,0.0,0.0978354556307202,0.0,0.2680228146969094,0.0851827828624486,0.0,0.0,0.0190681124817615,0.0753814166335057,0.0,0.0,0.0,0.0024948932219127,0.0,0.3491068444090728,0.0005346199761241,0.0192463191404695,0.0,0.0,0.0,0.5807755007295398,0.2592906884202149,19.91755296,49.6916146,27.35828787,12.16559384
155,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,48.0,0.0,0.0,0.0232275702122251,0.0,0.1186201868089973,0.0,0.3078096327360529,0.091669112974965,0.0,0.0,0.0156032532723344,0.0508878828313635,0.0,0.0,0.0,0.0021277163553183,0.0,0.5760792032024399,0.0007092387851061,0.028901480493074,0.0,0.0,0.0,0.3464631465243359,0.296461812174355,21.092888,51.06959808,27.35823222,13.66278525
156,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,28.0,0.0
157,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,16.0,0.0,0.043691265646095,0.0,0.0,0.0,0.0,0.0,0.5047398228873481,0.3877599826090936,0.0,0.0,0.0,0.0,0.0,0.0024664424155053,0.0040520125397588,0.1883304958696597,0.6867280382599941,0.0029949657902565,0.0311828791103178,0.0,0.0,0.1041191048259765,0.0,0.6083304043385734,38.002608,43.72336564,8.40138991,12.53650906
158,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,32.0,0.0,0.0196153126169973,0.0,0.0,0.0,0.0,0.0,0.1116696306002745,0.0619430924747285,0.0,0.0,0.0,0.0,0.0,0.0018927056033944,0.0030971546237364,0.4516683826282291,0.5669513602895294,0.0017206414576313,0.0104959128915512,0.0,0.0,0.0318318669661799,0.0,0.5750383751403968,44.08083912,27.5001162,2.32491447,15.77692208
159,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,48.0,0.0,0.0068668330560177,0.0,0.0,0.0,0.0,0.0,0.0862832501386578,0.0506055740432612,0.0,0.0,0.0,0.0,0.0,0.0291094009983361,0.0022391846921797,0.3694654742096506,0.5451668330560178,0.0004478369384359,0.0226904048807542,0.0,0.0,0.0335877703826955,0.0,0.6475722129783694,46.75032648,22.74484352,1.09821781,15.73613445
160,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,0.0,0.00055,0.00055,0.0,0.0,0.00055,0.00055,0.0,0.0,0.0,0.0,0.00055,0.0,0.00055,0.0,0.0,0.0,0.00055,0.00055,0.00055,0.00055,0.0,0.0,0.00055,0.0,0.00055,0.0,0.0,28.0,0.0
161,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,16.0,0.6698877340262509,0.0331461123326004,0.0,0.0,0.4390658937970551,0.4035178892664401,0.0,0.0,0.0,0.0,0.0129702178692784,0.0,0.0499593577187021,0.0,0.0,0.0,0.0523612499167166,0.2752568458924645,0.0004803784396029,0.0367489506296222,0.0,0.0,0.0307442201345859,0.0,0.3953514557931907,22.07985384,55.7077976,19.63488407,20.31873156
162,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,32.0,0.1950164201971755,0.0163433919531041,0.0,0.0,0.2683408273381294,0.2617151278976818,0.0,0.0,0.0,0.0,0.0070674127364774,0.0,0.0245150879296562,0.0,0.0,0.0,0.0854715227817745,0.8527275179856113,0.0006625699440447,0.02782793764988,0.0,0.0,0.0353370636823874,0.0,0.4339833133493204,24.87976008,41.31161284,17.94437063,21.61295748
163,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,48.0,0.1434277687416827,0.012716940213909,0.0,0.0,0.3077821479619498,0.328547784513776,0.0,0.0,0.0,0.0,0.0053121395830252,0.0,0.0172242101631425,0.0,0.0,0.0,0.3415866725812016,0.6614418650500271,0.0012877914140667,0.0268826457686431,0.0,0.0,0.019316871211001,0.0,0.3105187047168416,24.57851536,40.24458204,20.81031966,26.03988752
164,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,28.0,0.0
165,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,16.0,0.0,0.0382655790571943,0.0,0.0,0.7674374466470644,0.6852373138575357,0.0,0.0,0.2404590091371842,0.0,0.0,0.0,0.2279400233962502,0.1185760536216763,0.0011810363906541,0.0,0.116213980840368,0.2749452717442853,0.0018896582250466,0.0,0.0,0.0037793164500932,0.0,0.0,0.0,30.08325264,56.47411972,17.66679214,27.04950106
166,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,32.0,0.0,0.0266542926811515,0.0,0.0,0.4710540452014412,0.4373727117225315,0.0,0.0,0.1589565090803217,0.0,0.0,0.0,0.0959554536521454,0.1979687010954616,0.0053308585362303,0.0,0.3767947738108236,0.4390688939840593,0.0004846235032936,0.0,0.0,0.0016961822615278,0.0,0.0,0.0,40.28632248,21.75963864,2.62496443,28.49397279
167,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,48.0,0.0,0.0142939195880372,0.0,0.0,0.3171463408595761,0.3228894335511982,0.0,0.0,0.0770850663497722,0.0,0.0,0.0,0.0423712616359675,0.1497032828282828,0.0016591156664686,0.0,0.1942441572588631,0.5914109229550406,0.0008933699742523,0.0,0.0,0.0024248613586848,0.0,0.0,0.0,29.7185096,26.11947716,18.98429476,32.90851084
168,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,28.0,0.0
169,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,16.0,0.2347242578662137,0.0183545795249265,0.0,0.4123751516622179,0.0,0.0,0.0,0.0,0.0960600986815497,0.0061628515193183,0.0,0.3314542317129068,0.0,0.0368431340828817,0.0,0.0021436005284585,0.1247307557496831,0.0310822076626493,0.0,0.0,0.0,0.0018756504624012,0.0131295532368087,0.3461914853460595,0.0,13.54771312,40.25249356,31.43729931,8.71148968
170,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,32.0,0.213584729981378,0.018061245603145,0.0,0.3095613490585557,0.0,0.0,0.0,0.0,0.0756052141527001,0.0048303331264225,0.0,0.1010169666873577,0.0,0.0233116076970825,0.0,0.0018901303538175,0.1161380095178978,0.2765890751086282,0.0,0.0,0.0,0.001260086902545,0.01092075315539,0.2003538175046555,0.0,14.55722136,49.43749248,33.99626439,11.25567795
171,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,48.0,0.2121990484852725,0.0130537325963758,0.0,0.3523495883765946,0.0,0.0,0.0,0.0,0.0558578325054222,0.002023834511066,0.0,0.0365302129247417,0.0,0.0100179808297768,0.0,0.001011917255533,0.1688889899484596,0.3668200051307167,0.0,0.0,0.0,0.0015178758832995,0.0103215560064367,0.2153359919774248,0.0,18.43259864,49.28660624,35.25383196,15.95044764
172,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0004714285714285,0.0,0.0,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,28.0,0.0
173,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,16.0,0.0,0.0179054642381163,0.0573493854583148,0.0,0.1929378646527469,0.3020573967125722,0.0,0.140259469865245,0.0700648600621945,0.0094717310824818,0.0596848807937213,0.0,0.0,0.0374976751073596,0.0,0.0,0.0,0.0,0.0009082481859914,0.053846142455205,0.2960889086332,0.0,0.0220574559455056,0.1981278542869835,0.0,3.89192136,39.82677656,38.10007718,15.62483651
174,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,32.0,0.0,0.0170400851970181,0.0127800638977635,0.0,0.1900339936102236,0.390810649627263,0.0,0.1211327795527156,0.0531576570820021,0.0075939510117145,0.0418593397231096,0.0,0.0,0.0214853248136315,0.0,0.0,0.0,0.0,0.0009260915867944,0.0385254100106496,0.3120928647497337,0.0,0.0144470287539936,0.2211506709265175,0.0,6.04357008,50.51825024,51.07398057,17.49398366
175,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,48.0,0.0,0.0146630627723091,0.0095426281534075,0.0,0.1841028992523264,0.4916780969286213,0.0,0.1432557958151793,0.0361921628745091,0.0037239524501102,0.0223437147006616,0.0,0.0,0.0096590016674735,0.0,0.0,0.0,0.0,0.0009309881125275,0.0436400677747297,0.3507497713947609,0.0,0.0122192189769243,0.1193992254316604,0.0,7.67700056,48.29735104,48.24101715,19.39194869
176,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,28.0,0.0
177,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,16.0,0.0,0.0,0.0201343265721294,0.305522168371926,0.3309823490695865,0.0,0.0,0.1741943995691976,0.1067768802728415,0.010391910488841,0.0,0.0,0.0,0.0483223837731107,0.0009092921677735,0.0,0.0906694190151379,0.0,0.0,0.0,0.0,0.0049361574821994,0.0,0.0,0.3513764734039371,0.46527216,33.69138492,33.08148227,22.88228632
178,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,32.0,0.0,0.0,0.0139091544374563,0.1699524807826694,0.2473221523410202,0.0,0.0,0.1756030747728861,0.0730230607966457,0.0078238993710691,0.0,0.0,0.0,0.08519357092942,0.0021733053808525,0.0,0.2490607966457023,0.0,0.0,0.0,0.0,0.0047812718378756,0.0,0.0,0.4172746331236897,1.10605448,46.48639308,39.84736475,27.25804992
179,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,48.0,0.0,0.0,0.0334974546007142,0.2545568979054276,0.3463779348073854,0.0,0.0,0.2018162247043031,0.0592738647012638,0.0078398298001671,0.0,0.0,0.0,0.0553539498011802,0.0029696325000633,0.0,0.2481424917052908,0.0,0.0,0.0,0.0,0.003801129600081,0.0,0.0,0.348516070207431,1.1603548,37.17692168,42.3134945,31.11002103
180,BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,28.0,0.0
181,BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,16.0,0.0,0.0,0.0,0.2851260749161929,0.1662855268911237,0.3886838653257542,0.4169683719574405,0.0,0.0590781227226351,0.0,0.0,0.0,0.0,0.139597726278968,0.0059306223582568,0.0,0.0,0.4051071272409269,0.0,0.0,0.2630002915026963,0.0036496137589272,0.0,0.0,0.4733092843608802,40.9549616,17.47333628,9.50877297,19.21585576
182,BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,32.0,0.0,0.0,0.0,0.1342087448807516,0.0451858588291977,0.2459369629808078,0.1735496667469686,0.0,0.0269766321368344,0.0,0.0,0.0,0.0,0.1038600337268128,0.0359688428491126,0.0,0.0,0.3392311491206938,0.0,0.0,0.1746736930860033,0.0029224684814904,0.0,0.0,0.5835944752268529,43.79219712,14.96073524,1.39819728,20.82460901
183,BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,48.0,0.0,0.0,0.0,0.102238257544268,0.0207671460636794,0.2175225427439244,0.1235378945326571,0.0,0.0214327597195666,0.0,0.0,0.0,0.0,0.0997089256518968,0.0163740959348241,0.0,0.0,0.303919195278078,0.0,0.0,0.1203429489843988,0.0010649818494194,0.0,0.0,0.574291462299443,45.66858328,14.6485848,0.92954637,22.79118804
184,PJ-BF-BC-BU-BA-BP-CA-EL-AC-BH-DL,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,28.0,0.0
185,PJ-BF-BC-BU-BA-BP-CA-EL-AC-BH-DL,16.0,0.0,0.0118104929196007,0.0,0.1923617065180943,0.0,0.0,0.2765284376692719,0.0,0.0929906626428331,0.0,0.0,0.188832133921432,0.2698765508524852,0.0813159225154118,0.0023077974670484,0.0,0.0,0.0161545822693389,0.0005430111687172,0.0,0.0,0.0,0.0,0.6210690242203822,0.0,26.3964548,50.95697712,26.81351147,10.41799526
186,PJ-BF-BC-BU-BA-BP-CA-EL-AC-BH-DL,32.0,0.0,0.0150164038859691,0.0,0.2083526039178213,0.0,0.0,0.4352410813823857,0.0,0.0675738174868609,0.0,0.0,0.085171165790731,0.2135144927536231,0.146644569198917,0.0075082019429845,0.0,0.0,0.1515718267240006,0.000938525242873,0.0,0.0,0.0,0.0,0.6323313823857302,0.0,29.94350728,47.16309596,24.59648596,11.83518727
187,PJ-BF-BC-BU-BA-BP-CA-EL-AC-BH-DL,48.0,0.0,0.0074725249179089,0.0,0.1996231656641385,0.0,0.0,0.2258532531310841,0.0,0.0576451922238688,0.0,0.0,0.0553576845959375,0.0629827100223752,0.1369454566588208,0.0170800569552204,0.0,0.0,0.5682168947781362,0.0004575015255862,0.0,0.0,0.0,0.0,0.4175463923517275,0.0,46.79209416,33.96676728,2.52611519,13.34134374
188,PC-PJ-BV-BF-DP-EL-FP-CH-AC-ER-CC-DF,0.0,0.00055,0.00055,0.00055,0.00055,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.00055,0.00055,0.00055,0.00055,0.0,0.0,0.00055,0.0,0.00055,0.0,0.00055,0.0,0.0,28.0,0.0
189,PC-PJ-BV-BF-DP-EL-FP-CH-AC-ER-CC-DF,16.0,0.6154151239329425,0.0232849943433096,0.0403849120641777,0.4829817186053687,0.0,0.0,0.0,0.0,0.0,0.0145531214645685,0.0,0.0,0.0,0.0,0.0030925383112208,0.0012733981281497,0.1779119099043505,0.2705061452226679,0.0,0.0,0.2645029826185334,0.0,0.0609411961328808,0.0,0.401848066440399,22.19800872,44.67109324,21.63353527,20.11522319
190,PC-PJ-BV-BF-DP-EL-FP-CH-AC-ER-CC-DF,32.0,0.3201204318936877,0.018970099667774,0.0155449427833148,0.300359911406423,0.0,0.0,0.0,0.0,0.0,0.007640734588409,0.0,0.0,0.0,0.0,0.0034251568844592,0.0007904208194905,0.212359726836471,0.4339410299003322,0.0,0.0,0.1883836286452565,0.0,0.0371497785160575,0.0,0.3638570505721668,23.09581528,41.6460558,20.58756013,27.06987791
191,PC-PJ-BV-BF-DP-EL-FP-CH-AC-ER-CC-DF,48.0,0.3587783818543201,0.0177397989009704,0.0124902665731322,0.3318066467905998,0.0,0.0,0.0,0.0,0.0,0.0057925873962352,0.0,0.0,0.0,0.0,0.0066976791768969,0.0009050917806617,0.2132396235239097,0.4554421840289957,0.0,0.0,0.1971289898281304,0.0,0.058287910674617,0.0,0.4060241728048638,22.77205152,37.00995236,22.40004724,30.08703907
192,PC-PJ-BT-BC-BU-DP-BL-BP-CA-EL-RI-CC-DF,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,28.0,0.0
193,PC-PJ-BT-BC-BU-DP-BL-BP-CA-EL-RI-CC-DF,16.0,0.0481280874316939,0.0189267759562841,0.0,0.0,0.0,0.4117925683060109,0.502235519125683,0.0,0.1141014207650273,0.010139344262295,0.0248751912568306,0.0,0.2764661202185792,0.0223065573770491,0.0022982513661202,0.0,0.0,0.0,0.0,0.0,0.0,0.0045965027322404,0.0365016393442622,0.0,0.1756134426229508,1.69484912,52.51124408,53.21587116,19.04229627
194,PC-PJ-BT-BC-BU-DP-BL-BP-CA-EL-RI-CC-DF,32.0,0.0253011449188897,0.0228433194124833,0.0,0.0,0.0,0.4802880195460097,0.558070967925225,0.0,0.0839998011307139,0.0076626324611494,0.0115662376772067,0.0,0.1727706753032756,0.0216866956447626,0.0013012017386857,0.0,0.0,0.0,0.0,0.0,0.0,0.003469871303162,0.041349299696014,0.0,0.2651559987499645,2.31262768,48.67140676,51.94740361,18.54030569
195,PC-PJ-BT-BC-BU-DP-BL-BP-CA-EL-RI-CC-DF,48.0,0.0238360833526996,0.021849743073308,0.0,0.0,0.0,0.5094378598910321,0.5241601466676996,0.0,0.0462700441552405,0.0030379321920107,0.0115675110388101,0.0,0.1171940764841067,0.0060758643840214,0.0017526531876985,0.0,0.0,0.0,0.0,0.0,0.0,0.0008179048209259,0.0196297157022232,0.0,0.2224701112918636,2.1926332000000004,47.57351788,55.31453654,21.16312108
196,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
197,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,16.0,0.2236307134467085,0.0,0.0,0.2274363413513099,0.0,0.2241314539604718,0.3804626423573872,0.0,0.0775146315305653,0.0073108115009447,0.0595881211378376,0.0,0.0,0.0,0.0,0.0,0.0730079669066952,0.0,0.0010014810275266,0.0,0.0,0.0023034063633113,0.0293433941065318,0.0,0.0,1.39307296,48.2750664,44.61215856,21.51525039
198,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,32.0,0.2425230378137909,0.0,0.0,0.2154021819722487,0.0,0.3437046922995445,0.4673132083465734,0.0,0.0867519683649331,0.0073017688804152,0.0405074321223034,0.0,0.0,0.0,0.0,0.0,0.1908891007308547,0.0,0.0022600713201285,0.0,0.0,0.0031293295201779,0.0399858772022737,0.0,0.0,1.64920368,54.72584716,54.49250813,25.41522868
199,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,48.0,0.1255423688299271,0.0,0.0,0.2070028923150471,0.0,0.4349105772678379,0.42718489303215,0.0,0.0541934026532807,0.0034083901039799,0.0136335604159196,0.0,0.0,0.0,0.0,0.0,0.2866456077447114,0.0,0.0011361300346599,0.0,0.0,0.0017041950519899,0.0279487988526353,0.0,0.0,1.20387448,51.52303692,58.47495569,26.93569607
200,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,28.0,0.0
201,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,16.0,0.2501947774510543,0.0117494784990826,0.0240518736334162,0.0,0.0,0.2145316544773681,0.3678277916006937,0.0,0.0,0.0,0.0,0.1557842619819548,0.0,0.0192138530749704,0.0,0.0,0.0305486440976149,0.0446480182965141,0.0,0.0,0.4217371635376611,0.0012440624293146,0.0051144788760712,0.2850285254718641,0.0,23.06659776,44.34198504,19.0064212,15.69509423
202,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,32.0,0.1566175598913312,0.017906355478719,0.0274900386926813,0.0,0.0,0.2451405285255618,0.3487956285502593,0.0,0.0,0.0,0.0,0.0501882357783814,0.0,0.0085748744545978,0.0,0.0,0.0564932905244093,0.3601447270931093,0.0,0.0,0.4022624927965752,0.0027742240882522,0.0060528525561867,0.3586315139540627,0.0,24.43172696,51.75863316,22.40645441,18.78295043
203,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,48.0,0.0925718374198519,0.0055035086270948,0.010019208013429,0.0,0.0,0.2434244200445802,0.2558425933569994,0.0,0.0,0.0,0.0,0.0172161039103992,0.0,0.0047979305979801,0.0,0.0,0.0493904620380307,0.6045392553454966,0.0,0.0,0.2485045818542062,0.0012700404524065,0.0045156993863342,0.1713143454690553,0.0,25.56062816,42.13534076,21.47216511,22.72741472
204,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,28.0,0.0
205,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,16.0,0.0,0.0,0.0,0.3771578132259562,0.2758876671312787,0.0,0.4656021888389861,0.0,0.0,0.0,0.0223114965670331,0.0,0.0,0.0307284084456145,0.0018704248619069,0.0,0.0,0.0,0.0025384337411594,0.0392789221000464,0.0,0.0020040266377574,0.0157650095503587,0.4897841102679262,0.0,0.9903232,49.95978676,44.20675573,16.65050648
206,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,32.0,0.0,0.0,0.0,0.3164630552284325,0.2311280913126188,0.0,0.5108036355950116,0.0,0.0,0.0,0.0260829483346921,0.0,0.0,0.0277414016970136,0.0037692121870942,0.0,0.0,0.0,0.0010553794123863,0.0401044176706827,0.0,0.001959990337289,0.0167353021106984,0.4789914847359362,0.0,2.18375056,57.79141932,59.83380255,18.05984558
207,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,48.0,0.0,0.0,0.0,0.404990661330284,0.2268538212311797,0.0,0.6408251381741947,0.0,0.0,0.0,0.0200526967791118,0.0,0.0,0.0119331999237659,0.0039367257480465,0.0,0.0,0.0,0.002460453592529,0.057820659424433,0.0,0.0039367257480465,0.0145166761959214,0.3310540308747856,0.0,1.97078912,56.472591,57.12771,19.83798493
208,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,28.0,0.0
209,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397652110869443,0.2521600858847805,0.0173135909876749,0.0216419887345937,0.0,0.0,0.0754377893034409,0.0033390496904801,0.0,0.2341044838547766,0.0,0.0019786961128771,0.0654206402320004,0.0,0.0,0.078158496458647,0.0,0.2862925938319111,1.89456544,44.12949296,40.21879511,12.06313278
210,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205639855863003,0.2382419253529042,0.0145624648748718,0.0320374227247181,0.0,0.0,0.1042672485040827,0.0032037422724718,0.0,0.2586293761777248,0.0,0.0011649971899897,0.0620361003669542,0.0,0.0,0.0685892095606466,0.0,0.2624156170451915,3.09133912,52.83701904,47.23850837,14.60883282
211,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4818420746383136,0.1489687904996164,0.0065196910788436,0.0262017773545981,0.0,0.0,0.0975493401042079,0.006888730196514,0.0,0.3054413763918643,0.0,0.0019682086275754,0.0758990452008781,0.0,0.0,0.0608914544156153,0.0,0.3361946361977307,3.25874272,51.39519968,46.88506409,17.77479588
212,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,0.0,0.0,0.00055,0.00055,0.00055,0.0,0.00055,0.00055,0.00055,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.00055,0.00055,0.0,0.0,0.0,0.00055,0.0,0.00055,0.0,0.0,28.0,0.0
213,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,16.0,0.0,0.0189547448497973,0.0222174468321394,0.2176688322505413,0.0,0.2670754622688655,0.4797725581653617,0.134858348603476,0.0,0.0107203065134099,0.0,0.0,0.0,0.0,0.0,0.0,0.2074146260203231,0.1356351824087956,0.0010875673274473,0.0,0.0,0.0,0.017711810761286,0.0,0.3498859459159309,19.17968064,30.62998128,25.32123446,17.31927809
214,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,32.0,0.0,0.0132822475206479,0.0136930386810803,0.113104499505724,0.0,0.196221244299882,0.2774209636786887,0.1094073790618323,0.0,0.0058880066328645,0.0,0.0,0.0,0.0,0.0,0.0,0.1106397525431295,0.3828573615230077,0.0002738607736216,0.0,0.0,0.0,0.0154731337096208,0.0,0.1925241238559903,18.96491464,34.70632892,28.10689167,19.40495142
215,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,48.0,0.0,0.0067946643126869,0.0092927026629395,0.1087146290029915,0.0,0.2073371830709627,0.197944558874013,0.0860324407826982,0.0,0.001998430680202,0.0,0.0,0.0,0.0,0.0,0.0,0.1847549163846795,0.322646633318621,0.0002997646020303,0.0,0.0,0.0,0.0132895640233436,0.0,0.2191279240841547,19.29709384,31.326526,29.43884845,22.09970595
